epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.1703,2.07116,13.3595,2.28038,0.37274,0.10927,0.07807,0.03571,2.26048,8.6429,2.29507,0.114357,0.00012086,0.00012086
2,49.1791,1.8288,5.89209,2.01365,0.42516,0.16497,0.15585,0.07826,1.81717,6.25433,1.82002,0.0860406,0.000127818,0.000127818
