trial,mAP@0.5,state,duration_seconds,optimizer,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,warmup_bias_lr,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,mosaic,mixup,copy_paste,box,cls,dfl
1,0.08975415444760478,COMPLETE,83.556527,Adam,0.0009818424786316663,0.07892559721137374,0.6704130109703594,2.121186674900785e-05,5,0.496486991370382,0.06839745262440819,0.02332312538428734,0.714931323558963,0.7886305096580319,9.466246407472783,0.19388018003441979,0.43942447301953397,8.781676988044795,0.0005126731647362955,0.5758314775136668,0.6932438811593902,0.7589952970217438,0.5681151493578777,0.13457013172198706,6.562519603181782,2.3730729995956112,2.550119713244313
0,0.08612926497895879,COMPLETE,90.499978,Adam,0.0006251373574521745,0.039643541684062936,0.659277917727757,1.7073967431528114e-06,5,0.5710592611560483,0.1416145155592091,0.0020584494295802446,0.8729188669457949,0.7491983767203796,9.555259980522427,0.16364247048639055,0.16506405886809045,3.0424224295953772,0.0005247564316322379,0.43194501864211576,0.2912291401980419,0.6118528947223795,0.13949386065204183,0.29214464853521815,7.644055944226988,1.9330659400247363,2.462939903482534
2,0.06954876227757475,COMPLETE,84.181149,Adam,0.0004015727283999905,0.17195241870271455,0.6829408013295727,1.3283051817311013e-05,3,0.7873722861058012,0.0293760614475189,0.00036798528863573113,0.5646941649064938,0.8726259178677052,26.800104870922645,0.2706838216222878,0.5960955745563224,9.909670342345624,7.810987945274628e-05,0.597570185396224,0.5535712843017175,0.8685621558704771,0.5846708719933571,0.030118651520958162,11.487590665123957,2.000191121247416,2.4304712669815576
