epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,24.3579,2.15812,11.8166,2.23766,0.00018,0.00127,0.0001,2e-05,3.36716,16.0185,4.13606,0.114357,0.00012086,0.00012086
2,44.3714,2.02388,7.49734,2.11019,0.0562,0.19186,0.08601,0.04113,2.02805,12.2114,2.0397,0.0860406,0.000127818,0.000127818
